File Name,bog_pine.000
Loading Time,2017-09-22 10:46:38
Integration Time,17.0
Offset_SWIR2,2048
Offset_SWIR1,2048
Altitude,1266.1
FOV,25
Spectrum Number,0
File Comments,
Acquisition Time,2005-07-01 11:23:05
Latitude,-39.32342666666667
Gain_SWIR1,500
Longitude,-175.49977499999997
Number of internal Scans,10
Gain_SWIR2,500
350.0,0.007992908358573914
351.0,0.010054831393063068
352.0,0.008992992341518402
353.0,0.0076303076930344105
354.0,0.008433590643107891
355.0,0.009266932494938374
356.0,0.009477517567574978
357.0,0.008830022066831589
358.0,0.009654037654399872
359.0,0.00958048366010189
360.0,0.008915906772017479
361.0,0.008826479315757751
362.0,0.008662695996463299
363.0,0.008464731276035309
364.0,0.008251051418483257
365.0,0.008082120679318905
366.0,0.007951402105391026
367.0,0.007858546450734138
368.0,0.008504587225615978
369.0,0.00882510282099247
370.0,0.008907930925488472
371.0,0.009013993665575981
372.0,0.008567603304982185
373.0,0.007853513583540916
374.0,0.007055457681417465
375.0,0.007972711697220802
376.0,0.008578627370297909
377.0,0.008426966145634651
378.0,0.007061926648020744
379.0,0.006858150474727154
380.0,0.007612613961100578
381.0,0.008934909477829933
382.0,0.008386453613638878
383.0,0.007422931957989931
384.0,0.007356109097599983
385.0,0.007682354189455509
386.0,0.007980495691299438
387.0,0.008154950104653835
388.0,0.0077510918490588665
389.0,0.007758287712931633
390.0,0.007909771054983139
391.0,0.007240766659379005
392.0,0.008295902982354164
393.0,0.00928643997758627
394.0,0.008519421331584454
395.0,0.008680474013090134
396.0,0.008836296387016773
397.0,0.008808543905615807
398.0,0.00859743170440197
399.0,0.008247453719377518
400.0,0.007876809686422348
401.0,0.007852577604353428
402.0,0.00821968074887991
403.0,0.008490213192999363
404.0,0.00819997489452362
405.0,0.008156025782227516
406.0,0.00824791006743908
407.0,0.00846258644014597
408.0,0.008047937415540218
409.0,0.007840713486075401
410.0,0.007765903137624264
411.0,0.007529035210609436
412.0,0.00792868621647358
413.0,0.008344990201294422
414.0,0.008157376199960709
415.0,0.008006978780031204
416.0,0.007953034713864326
417.0,0.008017688989639282
418.0,0.007770982570946217
419.0,0.007890010252594948
420.0,0.008231534622609615
421.0,0.008176833391189575
422.0,0.008128095418214798
423.0,0.008171720430254936
424.0,0.008456804789602757
425.0,0.008415179327130318
426.0,0.008341982960700989
