Number of internal Scans,0,0,0,0
397.0,0.11413377523422241,0.06428080052137375,0.062292445451021194,0.04840800166130066
398.0,0.11440788954496384,0.06440579891204834,0.062171999365091324,0.048121776431798935
399.0,0.11462289094924927,0.06452850252389908,0.0623774453997612,0.04795544594526291
400.0,0.11019674688577652,0.06518259644508362,0.06586875021457672,0.04794955626130104
401.0,0.1104976236820221,0.06578250229358673,0.06578787416219711,0.04798344522714615
402.0,0.11079137772321701,0.0659203976392746,0.06548987329006195,0.04798988997936249
403.0,0.11103412508964539,0.06578879803419113,0.06528150290250778,0.04805588722229004
404.0,0.11123737692832947,0.0661270022392273,0.06541912257671356,0.04808688908815384
405.0,0.11151862144470215,0.06648900359869003,0.06566400080919266,0.04828055575489998
406.0,0.11186975240707397,0.06674440205097198,0.06608624756336212,0.048650000244379044
407.0,0.11228574812412262,0.06731220334768295,0.06686287373304367,0.0489625558257103
408.0,0.11270474642515182,0.06788089871406555,0.06772275269031525,0.04949033260345459
409.0,0.11297450214624405,0.06827429682016373,0.06834325194358826,0.049951110035181046
410.0,0.11312925070524216,0.06849589943885803,0.06862224638462067,0.05026311054825783
411.0,0.11360837519168854,0.06878530234098434,0.06915774941444397,0.05092399939894676
412.0,0.11414925009012222,0.06918209791183472,0.06956912577152252,0.05146277695894241
413.0,0.11474224925041199,0.0696789026260376,0.06987512856721878,0.05176566541194916
414.0,0.11549487709999084,0.07019320130348206,0.07049325108528137,0.052132777869701385
415.0,0.11595600098371506,0.07068350166082382,0.07108587771654129,0.05259666591882706
416.0,0.11627449840307236,0.07107739895582199,0.07158687710762024,0.052993111312389374
417.0,0.11670850217342377,0.0714138001203537,0.07228174805641174,0.053367000073194504
418.0,0.1173628717660904,0.07184570282697678,0.07336775213479996,0.05399100109934807
419.0,0.11795774847269058,0.07231000065803528,0.07417075335979462,0.05457933247089386
420.0,0.11852262169122696,0.07287230342626572,0.07481762766838074,0.05502144619822502
421.0,0.11915712803602219,0.07352960109710693,0.07550887763500214,0.055388666689395905
422.0,0.11991362273693085,0.07418149709701538,0.07611687481403351,0.05603144317865372
423.0,0.12061549723148346,0.07487230002880096,0.07687749713659286,0.05677066743373871
424.0,0.12125512212514877,0.07559800148010254,0.07764224708080292,0.05741477757692337
425.0,0.12187212705612183,0.07628539949655533,0.07819899916648865,0.05798210948705673
426.0,0.1225183755159378,0.07691559940576553,0.07897075265645981,0.058556776493787766
427.0,0.12325125187635422,0.07757370173931122,0.07973600178956985,0.05916588753461838
428.0,0.12397974729537964,0.07825899869203568,0.0802726224064827,0.05975889042019844
429.0,0.12450975179672241,0.07883120328187943,0.08087637275457382,0.060333557426929474
430.0,0.12501512467861176,0.07934919744729996,0.08152125030755997,0.060816556215286255
431.0,0.12552636861801147,0.07987570017576218,0.08214287459850311,0.0611773319542408
432.0,0.12598812580108643,0.0804281011223793,0.08268287777900696,0.06155255436897278
433.0,0.1265263706445694,0.08100870251655579,0.08309212327003479,0.06186611205339432
434.0,0.1270117461681366,0.08160550147294998,0.08340375125408173,0.06217155605554581
435.0,0.12742924690246582,0.08216039836406708,0.08367300033569336,0.0624379999935627
436.0,0.12792687118053436,0.08262539654970169,0.08403299748897552,0.0626441091299057
437.0,0.12828250229358673,0.0830594003200531,0.08438750356435776,0.06286166608333588
438.0,0.1286546289920807,0.08350770175457001,0.08468350023031235,0.0630536675453186
439.0,0.12911374866962433,0.08399319648742676,0.08504187315702438,0.0633055567741394
440.0,0.12936824560165405,0.08444839715957642,0.08529137820005417,0.06362466514110565
441.0,0.1296093761920929,0.08477509766817093,0.08538775146007538,0.06384755671024323
442.0,0.12991861999034882,0.0850536972284317,0.08549399673938751,0.06398877501487732
443.0,0.13021349906921387,0.08541730046272278,0.08569637686014175,0.06409888714551926
444.0,0.13048574328422546,0.0857544019818306,0.08581512421369553,0.06415866315364838
445.0,0.13067950308322906,0.08603569865226746,0.08595837652683258,0.06422677636146545
446.0,0.1308278739452362,0.08631130307912827,0.08613812178373337,0.06435144692659378
447.0,0.13102275133132935,0.08658059686422348,0.0862673744559288,0.06445810943841934
448.0,0.13121050596237183,0.0868263989686966,0.08638512343168259,0.06446778029203415
449.0,0.13138100504875183,0.0870290994644165,0.0864618718624115,0.06445378065109253
450.0,0.1315341293811798,0.08718480169773102,0.08652587234973907,0.06449533253908157
451.0,0.1316983699798584,0.0873614028096199,0.08666687458753586,0.06457699835300446
452.0,0.1318565011024475,0.08756989985704422,0.08677425235509872,0.06465122103691101
453.0,0.13200800120830536,0.08775129914283752,0.08684387803077698,0.06469755619764328
454.0,0.13212850689888,0.08792900294065475,0.0869777500629425,0.06478666514158249
455.0,0.13222749531269073,0.08811719715595245,0.08709099888801575,0.06487333029508591
456.0,0.13232925534248352,0.08827819675207138,0.0872148722410202,0.06495744735002518
457.0,0.13244162499904633,0.0884518027305603,0.08742162585258484,0.06509655714035034
458.0,0.13254937529563904,0.08862700313329697,0.0875687524676323,0.06523733586072922
459.0,0.1326414942741394,0.08880099654197693,0.08771374821662903,0.06534411013126373
460.0,0.13272587954998016,0.08896540105342865,0.08786112815141678,0.06543666869401932
461.0,0.13276436924934387,0.08910679817199707,0.08793162554502487,0.06549922376871109
462.0,0.13278600573539734,0.08922839909791946,0.08794675022363663,0.06554633378982544
463.0,0.13281062245368958,0.08931329846382141,0.08790100365877151,0.0655507743358612
464.0,0.13282537460327148,0.08937309682369232,0.08792287856340408,0.06559377908706665
465.0,0.1328275054693222,0.08944480121135712,0.08800112456083298,0.06565310806035995
466.0,0.13285574316978455,0.08951690047979355,0.08806637674570084,0.06567610800266266
467.0,0.13285787403583527,0.08954460173845291,0.08812899887561798,0.06568922102451324
468.0,0.13287962973117828,0.08960530161857605,0.08812475204467773,0.06569455564022064
469.0,0.13287687301635742,0.08966819941997528,0.08819587528705597,0.06572022289037704
470.0,0.13282975554466248,0.08970429748296738,0.08825512230396271,0.06568600237369537
471.0,0.13277550041675568,0.08972910046577454,0.08823687583208084,0.06564778089523315
472.0,0.1327279955148697,0.08975300192832947,0.0881936252117157,0.06566033512353897
473.0,0.13269299268722534,0.08977829664945602,0.08819162845611572,0.0656421110033989
474.0,0.13265188038349152,0.08979540318250656,0.0882202535867691,0.06562033295631409
475.0,0.13260650634765625,0.08982539921998978,0.08827537298202515,0.06565699726343155
476.0,0.13258586823940277,0.08986900001764297,0.08835562318563461,0.06574266403913498
477.0,0.13256549835205078,0.0899214968085289,0.08838412165641785,0.0657782256603241
478.0,0.13252949714660645,0.08998530358076096,0.08842212706804276,0.06579366326332092
479.0,0.1324596256017685,0.09004849940538406,0.08848712593317032,0.06584811210632324
480.0,0.13240787386894226,0.09008649736642838,0.08846862614154816,0.06588966399431229
481.0,0.132404625415802,0.09011880308389664,0.08847174793481827,0.06595155596733093
482.0,0.13243000209331512,0.09017760306596756,0.08851724863052368,0.0660233348608017
483.0,0.13243600726127625,0.09024090319871902,0.08852875232696533,0.06604821979999542
484.0,0.13242550194263458,0.09027890115976334,0.08854024857282639,0.06606311351060867
485.0,0.13240699470043182,0.09032189846038818,0.08859825134277344,0.06611466407775879
486.0,0.1324319988489151,0.0904150977730751,0.08867274969816208,0.06619478017091751
487.0,0.13249462842941284,0.09051450341939926,0.08879362791776657,0.06626566499471664
488.0,0.13257911801338196,0.09061460196971893,0.08892250061035156,0.06634266674518585
489.0,0.13267837464809418,0.0907398983836174,0.08901362866163254,0.06641433387994766
490.0,0.13280224800109863,0.09089159965515137,0.08910699933767319,0.06651022285223007
491.0,0.1329745054244995,0.09110630303621292,0.08922237157821655,0.06664177775382996
492.0,0.13322100043296814,0.09138809889554977,0.08939199894666672,0.06678366661071777
493.0,0.13354288041591644,0.0917218029499054,0.0895949974656105,0.06695344299077988
494.0,0.13390487432479858,0.09213069826364517,0.08984524756669998,0.06718022376298904
495.0,0.13433724641799927,0.09257250279188156,0.09014087170362473,0.06744077801704407
496.0,0.13488049805164337,0.09306979924440384,0.09050550311803818,0.06774644553661346
497.0,0.13550424575805664,0.09367489814758301,0.09096574783325195,0.06810955703258514
498.0,0.13621437549591064,0.09435830265283585,0.09144999831914902,0.06848466396331787
499.0,0.13703963160514832,0.09514419734477997,0.09199937433004379,0.06892555207014084
500.0,0.13798461854457855,0.09602700173854828,0.09265262633562088,0.06946377456188202
501.0,0.13905750215053558,0.09704309701919556,0.09337762743234634,0.0700531080365181
502.0,0.14029499888420105,0.09818989783525467,0.09418237209320068,0.07070700079202652
503.0,0.14172500371932983,0.09946820139884949,0.09514950215816498,0.07149399816989899
504.0,0.1432974934577942,0.1009121984243393,0.09631174802780151,0.07243144512176514
505.0,0.14504875242710114,0.10253679752349854,0.09756037592887878,0.07343889027833939
506.0,0.14696000516414642,0.10430639982223511,0.0989493727684021,0.07456855475902557
507.0,0.1490200012922287,0.10622970014810562,0.1004825010895729,0.07584010809659958
508.0,0.15129874646663666,0.10836920142173767,0.10209312289953232,0.07721355557441711
509.0,0.15373000502586365,0.11065679788589478,0.10388387739658356,0.07870666682720184
510.0,0.15633000433444977,0.11309739947319031,0.10584687441587448,0.08034121990203857
511.0,0.15909749269485474,0.1156976968050003,0.10793912410736084,0.0821051076054573
512.0,0.1620350033044815,0.11846750229597092,0.11016824841499329,0.08395899832248688
513.0,0.1651187539100647,0.12138699740171432,0.11251887679100037,0.08593855798244476
514.0,0.16831375658512115,0.12442799657583237,0.11498462408781052,0.08806055784225464
515.0,0.1716262549161911,0.12758800387382507,0.11753024905920029,0.09026733040809631
516.0,0.17502625286579132,0.13082699477672577,0.12012924998998642,0.09249778091907501
517.0,0.17850375175476074,0.13414600491523743,0.12279562652111053,0.09478366374969482
518.0,0.18200625479221344,0.13752399384975433,0.12548138201236725,0.09711199998855591
519.0,0.1855124980211258,0.1409350037574768,0.12817899882793427,0.09948677569627762
520.0,0.18902625143527985,0.14435699582099915,0.1309177428483963,0.10189366340637207
521.0,0.1925237476825714,0.14777499437332153,0.13362500071525574,0.10427277535200119
522.0,0.19595874845981598,0.15116499364376068,0.13628000020980835,0.1066097766160965
523.0,0.1993512511253357,0.15451499819755554,0.13891750574111938,0.10892188549041748
524.0,0.20270875096321106,0.15783299505710602,0.14158999919891357,0.11124077439308167
525.0,0.20600250363349915,0.1610880047082901,0.14424875378608704,0.11355877667665482
526.0,0.20922625064849854,0.16428199410438538,0.14683875441551208,0.11584677547216415
527.0,0.2123575061559677,0.16739800572395325,0.149385005235672,0.11811278015375137
528.0,0.21539625525474548,0.17042599618434906,0.15185125172138214,0.12033788859844208
529.0,0.21831375360488892,0.1733430027961731,0.15419499576091766,0.12246477603912354
530.0,0.22110125422477722,0.1761160045862198,0.15645374357700348,0.12452611327171326
531.0,0.22373375296592712,0.17875699698925018,0.15861375629901886,0.12648889422416687
532.0,0.22621500492095947,0.18127499520778656,0.16061624884605408,0.12831732630729675
533.0,0.2285262495279312,0.18363000452518463,0.1624787449836731,0.13003943860530853
534.0,0.23065249621868134,0.18581099808216095,0.16423125565052032,0.1316344439983368
535.0,0.2326350063085556,0.18784399330615997,0.16585125029087067,0.13308878242969513
536.0,0.23445874452590942,0.1897290050983429,0.16732250154018402,0.13443933427333832
537.0,0.23612624406814575,0.1914680004119873,0.16865000128746033,0.13568200170993805
538.0,0.23765499889850616,0.19307099282741547,0.16984499990940094,0.13680033385753632
539.0,0.2390275001525879,0.19453400373458862,0.17091749608516693,0.13779345154762268
540.0,0.24023625254631042,0.19583800435066223,0.17187875509262085,0.13868488371372223
541.0,0.2413187474012375,0.1970209926366806,0.1727062463760376,0.1394651085138321
542.0,0.24225375056266785,0.19806300103664398,0.17339499294757843,0.14012333750724792
543.0,0.2430412471294403,0.1989549994468689,0.17400124669075012,0.14069221913814545
544.0,0.24368375539779663,0.19971799850463867,0.1744987517595291,0.1411599963903427
545.0,0.24424000084400177,0.20036500692367554,0.17488500475883484,0.14153555035591125
546.0,0.24467000365257263,0.20087599754333496,0.17517125606536865,0.14180222153663635
547.0,0.24496124684810638,0.20125700533390045,0.1753462553024292,0.14196445047855377
548.0,0.2451300024986267,0.20152799785137177,0.17541499435901642,0.1420322209596634
549.0,0.24517999589443207,0.20167599618434906,0.17539499700069427,0.14201222360134125
550.0,0.24510249495506287,0.20169700682163239,0.17526499927043915,0.1418900042772293
551.0,0.24489125609397888,0.2015720009803772,0.17501625418663025,0.14165222644805908
552.0,0.2445649951696396,0.2013320028781891,0.1746387481689453,0.14130333065986633
553.0,0.2440900057554245,0.20095400512218475,0.17412374913692474,0.1408444494009018
554.0,0.24343624711036682,0.20041300356388092,0.17350874841213226,0.14028777182102203
555.0,0.24261875450611115,0.19970600306987762,0.1727450042963028,0.1395866721868515
556.0,0.24164749681949615,0.19884300231933594,0.17184999585151672,0.13877388834953308
557.0,0.24050499498844147,0.19782200455665588,0.17085500061511993,0.13785488903522491
558.0,0.23921625316143036,0.19666600227355957,0.16972625255584717,0.13681656122207642
559.0,0.23780250549316406,0.19537700712680817,0.1684962511062622,0.13568399846553802
560.0,0.23623999953269958,0.19393199682235718,0.1671537458896637,0.1344485580921173
561.0,0.23455624282360077,0.1923689991235733,0.1657162457704544,0.13314522802829742
562.0,0.23278625309467316,0.19071899354457855,0.1642400026321411,0.13181844353675842
563.0,0.230957493185997,0.18897999823093414,0.16272875666618347,0.13045921921730042
564.0,0.2290550023317337,0.18715900182724,0.16118374466896057,0.1290687769651413
565.0,0.2270825058221817,0.1852560043334961,0.15959249436855316,0.12765178084373474
566.0,0.22503875195980072,0.18329599499702454,0.1579662561416626,0.1262064427137375
567.0,0.22294625639915466,0.18128100037574768,0.15630249679088593,0.12473344802856445
568.0,0.220808744430542,0.17921699583530426,0.15459874272346497,0.12322244793176651
569.0,0.21860875189304352,0.17710599303245544,0.15284624695777893,0.12166433036327362
570.0,0.21639125049114227,0.17497000098228455,0.15108250081539154,0.12010455876588821
571.0,0.2141762524843216,0.17284700274467468,0.14930999279022217,0.1185402199625969
572.0,0.2119700014591217,0.17073099315166473,0.14753875136375427,0.11696155369281769
573.0,0.20976750552654266,0.16862499713897705,0.14581750333309174,0.11542544513940811
574.0,0.20758749544620514,0.16654600203037262,0.14412374794483185,0.11391977965831757
575.0,0.2054625004529953,0.16451700031757355,0.142472505569458,0.11245500296354294
576.0,0.20337624847888947,0.16253900527954102,0.14085625112056732,0.11105011403560638
577.0,0.20135749876499176,0.1606229990720749,0.13928499817848206,0.10968322306871414
578.0,0.1994049996137619,0.15877600014209747,0.1377750039100647,0.1083458885550499
579.0,0.19750875234603882,0.1569959968328476,0.136331245303154,0.10707078129053116
580.0,0.19569750130176544,0.15528999269008636,0.13494999706745148,0.10587477684020996
581.0,0.19397500157356262,0.15367400646209717,0.1336275041103363,0.1047254428267479
582.0,0.19234499335289001,0.1521500051021576,0.13237249851226807,0.10362644493579865
583.0,0.1908312439918518,0.15072999894618988,0.13124249875545502,0.10262366384267807
584.0,0.189433753490448,0.14942100644111633,0.13018663227558136,0.10169900208711624
585.0,0.1881287544965744,0.1482129991054535,0.12918424606323242,0.10084055364131927
586.0,0.18690125644207,0.14710800349712372,0.12827137112617493,0.10004155337810516
587.0,0.18577125668525696,0.14609600603580475,0.12742488086223602,0.0992991104722023
588.0,0.1847199946641922,0.14515399932861328,0.12664112448692322,0.0985986664891243
589.0,0.18374000489711761,0.14427299797534943,0.1258808821439743,0.09792855381965637
590.0,0.18278999626636505,0.14343400299549103,0.1251235008239746,0.09726589173078537
591.0,0.18187874555587769,0.14263899624347687,0.12439750134944916,0.09663700312376022
592.0,0.18104250729084015,0.14191700518131256,0.12373825162649155,0.09607400000095367
593.0,0.18028125166893005,0.1412609964609146,0.12314925342798233,0.0955829992890358
594.0,0.17955875396728516,0.14064399898052216,0.12264912575483322,0.09515722095966339
595.0,0.17886750400066376,0.14005200564861298,0.12218112498521805,0.09476511180400848
596.0,0.17820750176906586,0.1394670009613037,0.12173649668693542,0.09438488632440567
597.0,0.17752625048160553,0.13887999951839447,0.12130425125360489,0.09402699768543243
598.0,0.17682625353336334,0.13827300071716309,0.12083300203084946,0.09366177767515182
599.0,0.17609000205993652,0.13761399686336517,0.12033800035715103,0.0932689979672432
600.0,0.17530874907970428,0.13691499829292297,0.11982250213623047,0.09285610914230347
601.0,0.17450125515460968,0.13619700074195862,0.11928712576627731,0.0924246683716774
602.0,0.1736462563276291,0.13541899621486664,0.1187293753027916,0.09196433424949646
603.0,0.172736257314682,0.13457900285720825,0.11814449727535248,0.09149255603551865
604.0,0.17176750302314758,0.13370800018310547,0.11753875017166138,0.09100311249494553
605.0,0.1707562506198883,0.1327899992465973,0.11688737571239471,0.09048178046941757
606.0,0.16968749463558197,0.13181500136852264,0.11619950085878372,0.08991977572441101
607.0,0.16858750581741333,0.13080300390720367,0.11549537628889084,0.08932899683713913
608.0,0.1674475073814392,0.12975600361824036,0.11476074904203415,0.08870544284582138
609.0,0.1662687510251999,0.12867000699043274,0.1139959990978241,0.08806866407394409
610.0,0.1650637537240982,0.12755000591278076,0.11320625245571136,0.08742488920688629
611.0,0.16382375359535217,0.12639999389648438,0.11238962411880493,0.08675400167703629
612.0,0.16256624460220337,0.125232994556427,0.11158237606287003,0.08608755469322205
613.0,0.16131000220775604,0.12407000362873077,0.11079662293195724,0.08544410765171051
614.0,0.16006749868392944,0.12292899936437607,0.11002124845981598,0.08480344712734222
615.0,0.15885624289512634,0.1218160018324852,0.10924424976110458,0.08415577560663223
616.0,0.15766750276088715,0.12072890251874924,0.1084548756480217,0.0835072249174118
617.0,0.15652374923229218,0.11968179792165756,0.10769400000572205,0.08286833018064499
618.0,0.15542875230312347,0.11867479979991913,0.10699137300252914,0.08226333558559418
619.0,0.15438500046730042,0.11772540211677551,0.10632512718439102,0.08169922232627869
620.0,0.15340875089168549,0.11684790253639221,0.10569725185632706,0.0811619982123375
621.0,0.15250499546527863,0.11603660136461258,0.10509125143289566,0.08065000176429749
622.0,0.15164625644683838,0.11527319997549057,0.1045093759894371,0.0801425576210022
623.0,0.15083375573158264,0.11456509679555893,0.10395187139511108,0.07966022193431854
624.0,0.15006375312805176,0.11390720307826996,0.10340549796819687,0.07920344173908234
625.0,0.14930875599384308,0.11327320337295532,0.10287162661552429,0.07873599976301193
626.0,0.1486012488603592,0.11268900334835052,0.10236287862062454,0.07828155905008316
627.0,0.14791874587535858,0.1121314987540245,0.1018383726477623,0.0778302252292633
628.0,0.1472562551498413,0.11158619821071625,0.10128262639045715,0.07737299799919128
629.0,0.14659374952316284,0.11107400059700012,0.10073050111532211,0.0769234448671341
630.0,0.14595000445842743,0.11058910191059113,0.10020362585783005,0.0764859989285469
631.0,0.14534500241279602,0.11012809723615646,0.09971950203180313,0.07608988881111145
632.0,0.14475874602794647,0.10967650264501572,0.09928512573242188,0.07574699819087982
633.0,0.14416374266147614,0.10922479629516602,0.09882662445306778,0.07539288699626923
634.0,0.1435137540102005,0.10873650014400482,0.09832637757062912,0.07500233501195908
635.0,0.14281125366687775,0.10819230228662491,0.09778512269258499,0.07456977665424347
636.0,0.1420687437057495,0.10761020332574844,0.09718824923038483,0.07410378009080887
637.0,0.1412625014781952,0.10698740184307098,0.09655137360095978,0.07361289113759995
638.0,0.14041124284267426,0.10631319880485535,0.09588024765253067,0.07307944446802139
639.0,0.13953624665737152,0.10561349987983704,0.09517062455415726,0.07252577692270279
640.0,0.1385987550020218,0.10487660020589828,0.09444787353277206,0.07195277512073517
641.0,0.13760875165462494,0.10409019887447357,0.09371187537908554,0.07136677950620651
642.0,0.13657499849796295,0.10324890166521072,0.09295287728309631,0.07077833265066147
643.0,0.13550250232219696,0.10237149894237518,0.09217812865972519,0.07017733156681061
644.0,0.13437999784946442,0.10145030170679092,0.09136749804019928,0.06953288614749908
645.0,0.13321125507354736,0.10046809911727905,0.09053625166416168,0.06886400282382965
646.0,0.13198624551296234,0.09942270070314407,0.08969712257385254,0.06818799674510956
647.0,0.13072125613689423,0.09833910316228867,0.08885025233030319,0.06751477718353271
648.0,0.12942375242710114,0.09722430258989334,0.08800137788057327,0.06685533374547958
649.0,0.12810812890529633,0.09608030319213867,0.08715850114822388,0.0662132203578949
650.0,0.12676037847995758,0.0948989987373352,0.0863097533583641,0.06556189060211182
651.0,0.1253838688135147,0.09370160102844238,0.08547437191009521,0.06490100175142288
652.0,0.12400774657726288,0.09249039739370346,0.0846833735704422,0.06427455693483353
653.0,0.12263374775648117,0.09127320349216461,0.08392199873924255,0.06367544084787369
654.0,0.12126850336790085,0.09007170051336288,0.08317162841558456,0.06307833641767502
655.0,0.11992912739515305,0.08887570351362228,0.08244012296199799,0.06250055879354477
656.0,0.1186084970831871,0.08769520372152328,0.08174512535333633,0.061953555792570114
657.0,0.11731287837028503,0.08654399961233139,0.08109637349843979,0.06144055724143982
658.0,0.1160615012049675,0.08542399853467941,0.08049249649047852,0.06097155436873436
659.0,0.11484900116920471,0.08433829993009567,0.07990337163209915,0.06051422283053398
660.0,0.11367812752723694,0.08328589797019958,0.07933200150728226,0.06007266789674759
661.0,0.1125432476401329,0.08226890116930008,0.07878974825143814,0.05965600162744522
662.0,0.11142387241125107,0.08126799762248993,0.07827212661504745,0.05925188958644867
663.0,0.11034274846315384,0.08030469715595245,0.07778287678956985,0.05888855457305908
664.0,0.1092972531914711,0.07938169687986374,0.07732400298118591,0.05855222046375275
665.0,0.10828849673271179,0.0784912034869194,0.07688300311565399,0.058220889419317245
666.0,0.10731912404298782,0.07764170318841934,0.07643462717533112,0.05791611224412918
667.0,0.10636437684297562,0.07681020349264145,0.07598999887704849,0.05761266499757767
668.0,0.10541699826717377,0.07599720358848572,0.0755777508020401,0.05730544403195381
669.0,0.10449650138616562,0.07521919906139374,0.07517924904823303,0.057013776153326035
