Number of internal Scans,0,0,0,0
719.0,0.17287300527095795,0.17287300527095795,0.1683233380317688,0.18033799529075623
720.0,0.17833499610424042,0.17833499610424042,0.17424333095550537,0.1859939992427826
721.0,0.18364299833774567,0.18364299833774567,0.18004167079925537,0.19149699807167053
722.0,0.18879100680351257,0.18879100680351257,0.1857016682624817,0.19683900475502014
723.0,0.19377100467681885,0.19377100467681885,0.19119499623775482,0.20201799273490906
724.0,0.19858500361442566,0.19858500361442566,0.19653166830539703,0.20702199637889862
725.0,0.20321699976921082,0.20321699976921082,0.20170333981513977,0.21184499561786652
726.0,0.20765699446201324,0.20765699446201324,0.20668666064739227,0.21648100018501282
727.0,0.21190600097179413,0.21190600097179413,0.211476668715477,0.22093099355697632
728.0,0.21597500145435333,0.21597500145435333,0.21608500182628632,0.2251800000667572
729.0,0.21985399723052979,0.21985399723052979,0.22051000595092773,0.22923099994659424
730.0,0.22352999448776245,0.22352999448776245,0.22472666203975677,0.23308700323104858
731.0,0.22700899839401245,0.22700899839401245,0.22873333096504211,0.23673999309539795
732.0,0.23029600083827972,0.23029600083827972,0.2325366735458374,0.24018999934196472
733.0,0.2334049940109253,0.2334049940109253,0.23613999783992767,0.2434529960155487
734.0,0.23633399605751038,0.23633399605751038,0.23954667150974274,0.24651899933815002
735.0,0.23907099664211273,0.23907099664211273,0.24275332689285278,0.24938799440860748
736.0,0.24161900579929352,0.24161900579929352,0.24575833976268768,0.2520740032196045
737.0,0.24399100244045258,0.24399100244045258,0.24856333434581757,0.25457900762557983
738.0,0.2462099939584732,0.2462099939584732,0.2511783242225647,0.25690600275993347
739.0,0.24827300012111664,0.24827300012111664,0.25361499190330505,0.25907400250434875
740.0,0.25018298625946045,0.25018298625946045,0.25588834285736084,0.2610909938812256
741.0,0.2519649863243103,0.2519649863243103,0.25799667835235596,0.26295599341392517
742.0,0.2536109983921051,0.2536109983921051,0.2599533200263977,0.2646780014038086
743.0,0.2551319897174835,0.2551319897174835,0.26177000999450684,0.2662679851055145
744.0,0.25653499364852905,0.25653499364852905,0.2634483277797699,0.26773399114608765
745.0,0.2578360140323639,0.2578360140323639,0.26498666405677795,0.2690869867801666
746.0,0.2590399980545044,0.2590399980545044,0.26641833782196045,0.27033400535583496
747.0,0.2601439952850342,0.2601439952850342,0.2677333354949951,0.2714810073375702
748.0,0.26116499304771423,0.26116499304771423,0.26893165707588196,0.2725430130958557
749.0,0.26210299134254456,0.26210299134254456,0.2700366675853729,0.2735089957714081
750.0,0.26296401023864746,0.26296401023864746,0.27105334401130676,0.27439698576927185
751.0,0.26375699043273926,0.26375699043273926,0.2719849944114685,0.27521398663520813
752.0,0.26448801159858704,0.26448801159858704,0.27283498644828796,0.2759599983692169
753.0,0.26517000794410706,0.26517000794410706,0.27360832691192627,0.27664700150489807
754.0,0.26579099893569946,0.26579099893569946,0.2743116617202759,0.27726900577545166
755.0,0.2663489878177643,0.2663489878177643,0.2749600112438202,0.2778419852256775
756.0,0.2668600082397461,0.2668600082397461,0.2755516767501831,0.27836400270462036
757.0,0.2673319876194,0.2673319876194,0.2760816812515259,0.27884700894355774
758.0,0.26777300238609314,0.26777300238609314,0.27655667066574097,0.27929800748825073
759.0,0.2681860029697418,0.2681860029697418,0.27698999643325806,0.27970999479293823
760.0,0.268561989068985,0.268561989068985,0.2773933410644531,0.2800849974155426
761.0,0.26890599727630615,0.26890599727630615,0.2777516543865204,0.2804200053215027
762.0,0.2692260146141052,0.2692260146141052,0.2780783474445343,0.2807300090789795
763.0,0.2695249915122986,0.2695249915122986,0.2783749997615814,0.281017005443573
764.0,0.26980099081993103,0.26980099081993103,0.27864834666252136,0.28129100799560547
765.0,0.27005699276924133,0.27005699276924133,0.2788933217525482,0.2815459966659546
766.0,0.2702920138835907,0.2702920138835907,0.2791183292865753,0.2817800045013428
767.0,0.27051299810409546,0.27051299810409546,0.27932998538017273,0.28199899196624756
768.0,0.27072298526763916,0.27072298526763916,0.27952998876571655,0.2821959853172302
769.0,0.2709159851074219,0.2709159851074219,0.2797049880027771,0.2823820114135742
770.0,0.27109700441360474,0.27109700441360474,0.2798500061035156,0.2825619876384735
771.0,0.2712650001049042,0.2712650001049042,0.2800116539001465,0.282723993062973
772.0,0.27143898606300354,0.27143898606300354,0.28016334772109985,0.2828879952430725
773.0,0.27160701155662537,0.27160701155662537,0.2803066670894623,0.28304898738861084
774.0,0.2717530131340027,0.2717530131340027,0.28044167160987854,0.2831909954547882
775.0,0.2718920111656189,0.2718920111656189,0.28057166934013367,0.28333601355552673
776.0,0.27202698588371277,0.27202698588371277,0.28067833185195923,0.2834790050983429
777.0,0.27216601371765137,0.27216601371765137,0.28078165650367737,0.28361600637435913
778.0,0.2723020017147064,0.2723020017147064,0.2808816730976105,0.2837519943714142
779.0,0.27243098616600037,0.27243098616600037,0.2809950113296509,0.2838830053806305
780.0,0.2725600004196167,0.2725600004196167,0.28110000491142273,0.2840139865875244
781.0,0.27269700169563293,0.27269700169563293,0.28120332956314087,0.2841370105743408
782.0,0.27282899618148804,0.27282899618148804,0.2813216745853424,0.28425899147987366
783.0,0.2729569971561432,0.2729569971561432,0.28142833709716797,0.28438299894332886
784.0,0.2730880081653595,0.2730880081653595,0.2815283238887787,0.2845059931278229
785.0,0.2732110023498535,0.2732110023498535,0.2816300094127655,0.2846199870109558
786.0,0.2733229994773865,0.2733229994773865,0.28173500299453735,0.28473100066185
787.0,0.27343499660491943,0.27343499660491943,0.28183165192604065,0.284839004278183
788.0,0.27355700731277466,0.27355700731277466,0.28193166851997375,0.28494900465011597
789.0,0.2736769914627075,0.2736769914627075,0.2820349931716919,0.2850610017776489
790.0,0.27379700541496277,0.27379700541496277,0.28212499618530273,0.2851699888706207
791.0,0.27391600608825684,0.27391600608825684,0.28221333026885986,0.2852799892425537
792.0,0.2740330100059509,0.2740330100059509,0.282301664352417,0.2853899896144867
793.0,0.27414900064468384,0.27414900064468384,0.28239166736602783,0.2854920029640198
794.0,0.274262011051178,0.274262011051178,0.28249499201774597,0.2855989933013916
795.0,0.2743679881095886,0.2743679881095886,0.28259333968162537,0.2857069969177246
796.0,0.27447301149368286,0.27447301149368286,0.28267499804496765,0.2858150005340576
